WALNUT CREEK,92,21 Lacassie Ct,94596,178-080-025-4,AH,"MFD, Multifamily Downtown",M-0.75,0,58.08,0,"Residential, 1",92,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,92,1745 Lacassie Ave,94596,178-080-026-2,AH,"MFD, Multifamily Downtown",M-0.75,0,58.08,0,"Residential, 1",92,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,93,1753 Lacassie Ave,94596,178-080-027-0,,"MFD, Multifamily Downtown",M-0.75,0,58.08,0.23,"Residential, 1",93,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,12,0,12,West Downtown Specific Plan
WALNUT CREEK,94,1777 N California Blvd,94596,178-080-072-6,AI,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,1.25,Office,94,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,68,0,0,68,West Downtown Specific Plan
WALNUT CREEK,94,1777 N California Blvd,94596,178-080-073-4,AI,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Office,94,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,95,1711 Almond Ave,94596,178-130-017-1,AJ,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0.37,Office,95,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,18,0,18,West Downtown Specific Plan
WALNUT CREEK,95,1716 Stow Ave,94596,178-130-022-1,AJ,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,"Residential, 1",95,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,96,1721 Stow Ave,94596,178-140-004-7,AK,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0.19,"Residential, 1",96,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,9,9,West Downtown Specific Plan
WALNUT CREEK,96,Southwest corner of Stow Ave & California Blvd,94596,178-140-007-0,AK,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,Vacant,96,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
WALNUT CREEK,97,1222-1250 Pine St,94596,173-110-018-4,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,1.33,Office,97,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,62,0,0,62,North Downtown Specific Plan
WALNUT CREEK,98,1201-1299 Parkside Dr,94596,173-110-023-4,AL,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,3.33,Retail Sales,98,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,157,157,North Downtown Specific Plan
WALNUT CREEK,98,Southwest corner of Parkside Dr & Civic Dr,94596,173-110-024-2,AL,"MU-C, Mixed Use-Commercial Emphasis",P-D,0,49.78,0,Vacant,98,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,99,2101 N Main St,94596,174-172-012-0,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.51,Automotive Uses,99,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,24,0,0,24,North Downtown Specific Plan
WALNUT CREEK,100,1800-1830 N Broadway,94596,178-340-020-1,,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0.59,Retail Sales,100,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,60,60,North Downtown Specific Plan
WALNUT CREEK,101,1300 Civic Dr,94596,178-351-008-2,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.24,Office,101,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,11,0,11,North Downtown Specific Plan
WALNUT CREEK,102,1700 N Broadway,94596,178-351-016-5,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.72,Office,102,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,34,0,34,North Downtown Specific Plan
WALNUT CREEK,103,1756-1790 N Broadway,94596,178-351-018-1,,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0.6,Retail Sales,103,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,61,61,North Downtown Specific Plan
WALNUT CREEK,104,1251 Arroyo Way,94596,178-352-020-6,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.6,Retail Sales,104,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,28,0,0,28,North Downtown Specific Plan
WALNUT CREEK,105,1267 Arroyo Way,94596,178-352-022-2,,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0.49,Office,105,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,50,50,North Downtown Specific Plan
WALNUT CREEK,106,1150 Civic Dr,94596,178-402-004-0,AM,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.66,Medical/Dental/Labs,106,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,31,0,0,31,North Downtown Specific Plan
WALNUT CREEK,106,Northwest of Arroyo Way & Civic Dr,94596,178-412-005-5,AM,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Parking Lot,106,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,107,675 Ygnacio Valley Rd,94596,178-412-004-8,AN,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,1.54,Office,107,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,54,18,72,North Downtown Specific Plan
WALNUT CREEK,107,635 Ygnacio Valley Rd,94596,178-412-003-0,AN,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0,Retail Sales,107,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,North Downtown Specific Plan
WALNUT CREEK,108,605 Ygnacio Valley Rd,94596,178-412-013-9,,"MU-C, Mixed Use-Commercial Emphasis",MU-C,0,49.78,0.48,Automotive Uses,108,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,6,16,22,North Downtown Specific Plan
WALNUT CREEK,109,N Broadway,94596,178-412-015-4,,"MU-C, Mixed Use-Residential Emphasis",MU-R,0,102.49,0.43,Retail Sales,109,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,41,41,North Downtown Specific Plan
WALNUT CREEK,110,2641-2643 Larkey Ln,94597,171-150-001-5,AO,"SFM, Single-family Medium",P-D,0,4.4,3.81,"Residential, 1",110,YES - Current,No - Privately Owned,Pending Project,Not Used in Prior Housing Element,0,0,6,6,
WALNUT CREEK,110,Northeast corner of Conejo Way and San Luis Rd,94596,171-150-007-2,AO,"SFM, Single-family Medium",P-D,0,4.4,0,Vacant,110,YES - Current,No - Privately Owned,Pending Project,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,111,Southwest of Homestead Ave and Seven Hills Ranch Rd,94598,173-042-009-6,,"SFL, Single-family Low",R-20,0,2.2,1.58,Vacant,111,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,3,3,
WALNUT CREEK,112,Along Bancroft Rd and Walnut Creek (Creek),94597,147-271-003-5,AP,"SFM, Single-family Medium",R-10,0,4.4,1.62,Vacant,112,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,6,6,
WALNUT CREEK,112,Along Bancroft Rd and BART Rail,94597,147-271-007-6,AP,"SFM, Single-family Medium",R-10,0,4.4,0,Vacant,112,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,112,Along Bancroft Rd and BART Rail,94597,147-271-010-0,AP,"SFM, Single-family Medium",R-10,0,4.4,0,Vacant,112,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,113,730 Minert Rd,94598,145-151-020-8,AQ,"SFM, Single-family Medium",R-10,0,4.4,1.27,"Residential, 2",113,YES - Current,No - Privately Owned,Pending Project,Not Used in Prior Housing Element,0,0,15,15,
WALNUT CREEK,113,Southwest of Minert Rd and Arkell Rd,94598,145-151-021-6,AQ,"SFM, Single-family Medium",R-10,0,4.4,0,Vacant,113,YES - Current,No - Privately Owned,Pending Project,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,114,1679 Carmel Dr,94596,178-290-009-4,,"MFVH, Multifamily Very High",M-1,0,43.56,0.17,"Residential, 1",114,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,6,6,
WALNUT CREEK,115,1654 Carmel Dr,94596,178-290-018-5,AR,"MFVH, Multifamily Very High",M-1,0,43.56,0.33,"Residential, 2",115,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,10,10,
WALNUT CREEK,115,1632 Carmel Dr,94596,178-290-019-3,AR,"MFVH, Multifamily Very High",M-1,0,43.56,0,"Residential, 2",115,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,116,SE of Geary Rd & Coralie Dr,94597,171-032-036-5,,"SFM, Single-family Medium",R-8,0,5.4,0.39,Church,116,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,2,2,
WALNUT CREEK,117,Jolie Lane,94596,171-091-030-6,,"SFM, Single-family Medium",R-8,0,5.4,0.89,Vacant,117,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,3,3,
WALNUT CREEK,118,2100 Tice Valley Blvd,94595,186-030-054-8,,"MFVH, Multifamily Very High",P-D,0,0,3.17,Church,118,YES - Current,No - Privately Owned,Pending Project,Not Used in Prior Housing Element,6,0,06,Max,"Density for current zoning is 0, but there is a proposed project for the site."
WALNUT CREEK,119,1271 S California Blvd,94596,184-092-034-0,,"GR, General Retail",C-R,0,0,1.3,Retail Sales,119,YES - Current,No - Privately Owned,Pending Project,Not Used in Prior Housing Element,11,0,83,94,
WALNUT CREEK,120,2318 San Juan Ave,94597,174-050-013-5,AS,"MFL, Multifamily Low",D-3,0,14.5,1.18,"Residential, 3",120,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,12,12,
WALNUT CREEK,120,2314 San Juan Ave,94597,174-050-014-3,AS,"MFL, Multifamily Low",D-3,0,14.5,0,"Residential, 2",120,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,
WALNUT CREEK,121,1204 Alpine Rd,94596,184-050-005-0,AT,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,1.78,"Residential, 4",121,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,86,86,West Downtown Specific Plan
WALNUT CREEK,121,1148-1152 Alpine Rd,94596,184-050-027-4,AT,"MU-D, Mixed Use-Downtown",MU-D,0,58.1,0,"Residential, 57",121,YES - Current,No - Privately Owned,Available,Not Used in Prior Housing Element,0,0,0,0,West Downtown Specific Plan
